date,modularity,connectance,web asymmetry,links per species,number of compartments,number of species hl,number of species ll,clustering coefficient,nestedness,clustering coefficient hl,clustering coefficient ll
2024-11-26,0.3671875,0.38095238095238093,-0.2631578947368421,1.6842105263157894,1,7,12,0.3333333333333333,54.52026846305076,0.4375,0.40178571428571425
2024-11-27,0.3486328125,0.38095238095238093,-0.2631578947368421,1.6842105263157894,1,7,12,0.4166666666666667,56.70586222097236,0.42708333333333337,0.4196428571428571
2024-11-28,0.31841831425598344,0.36904761904761907,-0.2631578947368421,1.631578947368421,1,7,12,0.3333333333333333,51.49089569994394,0.40053763440860224,0.4193548387096773
2024-11-29,0.3232421875,0.38095238095238093,-0.2631578947368421,1.6842105263157894,1,7,12,0.4166666666666667,49.16316263233019,0.4166666666666667,0.4374999999999999
2024-11-30,0.4022491349480968,0.3541666666666667,-0.2,1.7,1,8,12,0.375,50.00216117117822,0.37745098039215685,0.40441176470588236
2024-12-01,0.4113865932047751,0.34375,-0.2,1.65,1,8,12,0.3333333333333333,50.240253863036216,0.36616161616161613,0.3977272727272727
2024-12-02,0.38292011019283745,0.34375,-0.2,1.65,1,8,12,0.3333333333333333,44.5435127754581,0.38131313131313127,0.4053030303030303
2024-12-03,0.3090072320841551,0.40625,-0.2,1.95,1,8,12,0.45833333333333337,52.62086046892598,0.4636752136752137,0.4455128205128205
2024-12-04,0.34258582907231555,0.3854166666666667,-0.2,1.85,1,8,12,0.375,55.20427584340253,0.4436936936936937,0.4222972972972973
2024-12-05,0.32651570489408327,0.3854166666666667,-0.2,1.85,1,8,12,0.4166666666666667,51.68856398139621,0.45270270270270274,0.4222972972972972
2024-12-06,0.3444897959183674,0.3645833333333333,-0.2,1.75,1,8,12,0.375,44.85344682029735,0.42619047619047623,0.4178571428571427
2024-12-07,0.35020408163265304,0.3645833333333333,-0.2,1.75,1,8,12,0.3333333333333333,56.32168088969919,0.4071428571428571,0.3964285714285714
2024-12-08,0.341820987654321,0.375,-0.2,1.8,1,8,12,0.375,59.196862016642534,0.4027777777777776,0.3958333333333333
2024-12-09,0.31749999999999995,0.38461538461538464,-0.23809523809523808,1.9047619047619047,1,8,13,0.38461538461538464,65.87380929422942,0.4307692307692308,0.39375000000000016
2024-12-10,0.32610124917817224,0.375,-0.23809523809523808,1.8571428571428572,1,8,13,0.38461538461538464,50.71451548696252,0.428007889546351,0.3942307692307694
2024-12-11,0.31095041322314043,0.4230769230769231,-0.23809523809523808,2.0952380952380953,1,8,13,0.42307692307692313,58.748215733333886,0.46153846153846156,0.43749999999999994
2024-12-12,0.3137996219281663,0.4107142857142857,-0.2727272727272727,2.090909090909091,1,8,14,0.42857142857142855,51.749038920472934,0.45652173913043476,0.4347826086956522
2024-12-13,0.30403998334027493,0.4083333333333333,-0.30434782608695654,2.130434782608696,1,8,15,0.4,51.751473632170764,0.4557823129251701,0.43622448979591844
2024-12-14,0.3156899810964083,0.38333333333333336,-0.30434782608695654,2,1,8,15,0.4,56.108933234803445,0.41449275362318827,0.40217391304347827
2024-12-15,0.30070803831736775,0.4083333333333333,-0.30434782608695654,2.130434782608696,1,8,15,0.43333333333333335,65.62488166591588,0.43129251700680266,0.4209183673469388
2024-12-16,0.29108193752829337,0.39166666666666666,-0.30434782608695654,2.0434782608695654,1,8,15,0.4,67.297262478432,0.41560283687943267,0.41223404255319157
2024-12-17,0.2748854643898375,0.4083333333333333,-0.30434782608695654,2.130434782608696,1,8,15,0.4,63.35558791444142,0.43673469387755104,0.4362244897959184
2024-12-18,0.3,0.390625,-0.3333333333333333,2.0833333333333335,1,8,16,0.40625,62.7345227714497,0.405,0.42499999999999993
2024-12-19,0.279814880740477,0.4140625,-0.3333333333333333,2.2083333333333335,1,8,16,0.4375,65.7036990754291,0.43278301886792453,0.45518867924528317
2024-12-20,0.27181952662721887,0.40625,-0.3333333333333333,2.1666666666666665,1,8,16,0.4375,70.4157289932329,0.4182692307692308,0.45192307692307676
2024-12-21,0.2718195266272189,0.40625,-0.3333333333333333,2.1666666666666665,1,8,16,0.40625,66.68850497735905,0.4206730769230769,0.44230769230769235
2024-12-22,0.2965431070387338,0.3828125,-0.3333333333333333,2.0416666666666665,1,8,16,0.40625,65.71441968574219,0.3941326530612245,0.42602040816326536
2024-12-23,0.29599999999999993,0.390625,-0.3333333333333333,2.0833333333333335,1,8,16,0.40625,59.782125402567786,0.41000000000000003,0.43499999999999994
2024-12-24,0.31570179092044987,0.3828125,-0.3333333333333333,2.0416666666666665,1,8,16,0.375,61.857343292195004,0.4119897959183673,0.41581632653061235
2024-12-25,0.3032069970845481,0.3828125,-0.3333333333333333,2.0416666666666665,1,8,16,0.375,65.49009236311436,0.40688775510204084,0.4209183673469388
2024-12-26,0.29968311453146235,0.3671875,-0.3333333333333333,1.9583333333333333,1,8,16,0.34375,54.07253916629947,0.3976063829787233,0.4175531914893618
2024-12-27,0.32493827160493827,0.3515625,-0.3333333333333333,1.875,1,8,16,0.3125,51.02211292564364,0.39583333333333337,0.3972222222222223
2024-12-28,0.31236984589754274,0.3828125,-0.3333333333333333,2.0416666666666665,1,8,16,0.375,63.27401266454137,0.4068877551020408,0.41071428571428575
2024-12-29,0.3255208333333334,0.375,-0.3333333333333333,2,1,8,16,0.375,62.21265763327695,0.41145833333333326,0.3958333333333334
2024-12-30,0.31805293005671087,0.359375,-0.3333333333333333,1.9166666666666667,1,8,16,0.375,50.952035432254796,0.39402173913043476,0.4021739130434783
2024-12-31,0.3279773156899812,0.359375,-0.3333333333333333,1.9166666666666667,1,8,16,0.375,60.59689162463122,0.39402173913043476,0.391304347826087
2025-01-01,0.354875283446712,0.328125,-0.3333333333333333,1.75,1,8,16,0.375,61.38848462297602,0.34821428571428575,0.3571428571428572
2025-01-02,0.3526230394808003,0.3359375,-0.3333333333333333,1.7916666666666667,1,8,16,0.375,60.22057038421054,0.35319767441860467,0.36337209302325596
2025-01-03,0.3069554352353186,0.3828125,-0.3333333333333333,2.0416666666666665,1,8,16,0.375,70.88369184169156,0.3966836734693877,0.40561224489795916
2025-01-04,0.31559999999999994,0.36764705882352944,-0.36,2,1,8,17,0.35294117647058826,51.731187114767934,0.39999999999999997,0.4100000000000001
2025-01-05,0.3463541666666667,0.35294117647058826,-0.36,1.92,1,8,17,0.3235294117647059,50.08092922142459,0.3823529411764706,0.40625000000000006
2025-01-06,0.3052672049211841,0.375,-0.36,2.04,1,8,17,0.38235294117647056,56.97762348489264,0.40715109573241065,0.40931372549019596
2025-01-07,0.2993827160493827,0.39705882352941174,-0.36,2.16,1,8,17,0.4117647058823529,55.86456445169332,0.43572984749455335,0.43055555555555547
2025-01-08,0.33410226835832363,0.375,-0.36,2.04,1,8,17,0.4117647058823529,51.3732938355196,0.4117647058823529,0.41421568627450994
2025-01-09,0.33111203665139516,0.3602941176470588,-0.36,1.96,1,8,17,0.38235294117647056,55.335130370982334,0.39255702280912375,0.4005102040816327
2025-01-10,0.35030259878960496,0.3464052287581699,-0.3076923076923077,2.0384615384615383,1,9,17,0.35294117647058826,55.21507474454261,0.3740288568257492,0.38364779874213834
2025-01-11,0.3377914951989026,0.35294117647058826,-0.3076923076923077,2.076923076923077,1,9,17,0.4117647058823529,58.6532941015846,0.38126361655773416,0.3909465020576132
2025-01-12,0.35101883890811214,0.3333333333333333,-0.3076923076923077,1.9615384615384615,1,9,17,0.35294117647058826,56.33140978690602,0.37024221453287204,0.3769063180827887
2025-01-13,0.34911242603550285,0.33986928104575165,-0.3076923076923077,2,1,9,17,0.35294117647058826,52.043964582999564,0.3800904977375566,0.3846153846153847
2025-01-14,0.34776859504132235,0.35947712418300654,-0.3076923076923077,2.1153846153846154,1,9,17,0.35294117647058826,56.391968808992715,0.40320855614973256,0.3939393939393938
2025-01-15,0.33302554632194525,0.37254901960784315,-0.3076923076923077,2.1923076923076925,1,9,17,0.35294117647058826,54.98229545022291,0.413828689370485,0.40740740740740744
2025-01-16,0.3090181594336719,0.37254901960784315,-0.3076923076923077,2.1923076923076925,1,9,17,0.29411764705882354,53.550494354143375,0.41795665634674917,0.41910331384015603
2025-01-17,0.31123662306777644,0.3790849673202614,-0.3076923076923077,2.230769230769231,1,9,17,0.35294117647058826,45.88714483385912,0.41987829614604466,0.4291187739463601
2025-01-18,0.3205975294455615,0.38562091503267976,-0.3076923076923077,2.269230769230769,1,9,17,0.35294117647058826,44.736337695740374,0.4336989032901296,0.4274952919020716
2025-01-19,0.2907253269916766,0.3790849673202614,-0.3076923076923077,2.230769230769231,1,9,17,0.35294117647058826,43.06462514795608,0.42799188640973634,0.4329501915708812
2025-01-20,0.2747222222222223,0.39215686274509803,-0.3076923076923077,2.3076923076923075,1,9,17,0.4117647058823529,44.61830384701733,0.4392156862745098,0.43333333333333324
2025-01-21,0.2822580645161291,0.38271604938271603,-0.3333333333333333,2.2962962962962963,1,9,18,0.3333333333333333,54.21502337926688,0.4444444444444444,0.4050179211469533
2025-01-22,0.3148520540074691,0.36419753086419754,-0.3333333333333333,2.185185185185185,1,9,18,0.3333333333333333,53.851360005946994,0.403954802259887,0.38983050847457623
2025-01-23,0.30057949105568155,0.3888888888888889,-0.3333333333333333,2.3333333333333335,1,9,18,0.3888888888888889,53.11208400509486,0.4329805996472663,0.4109347442680776
2025-01-24,0.3042229244469979,0.36419753086419754,-0.3333333333333333,2.185185185185185,1,9,18,0.3888888888888889,48.45001672445509,0.4114877589453861,0.39359698681732574
2025-01-25,0.3160011490950876,0.36419753086419754,-0.3333333333333333,2.185185185185185,1,9,18,0.3333333333333333,53.65517038155746,0.4039548022598871,0.39359698681732574
2025-01-26,0.29939852973936293,0.37222222222222223,-0.3793103448275862,2.310344827586207,1,9,20,0.35,61.899936469032475,0.3962686567164179,0.40298507462686556
2025-01-27,0.2930056710775047,0.38333333333333336,-0.3793103448275862,2.3793103448275863,1,9,20,0.35,65.70058317808349,0.4065217391304349,0.41384863123993576
2025-01-28,0.28125,0.4,-0.3333333333333333,2.6666666666666665,1,10,20,0.375,59.21307900094168,0.42624999999999996,0.43000000000000005
2025-01-29,0.2851742274819198,0.39,-0.3333333333333333,2.6,1,10,20,0.375,65.30262297687126,0.41538461538461535,0.41794871794871796
2025-01-30,0.2899926953981007,0.37,-0.3333333333333333,2.466666666666667,1,10,20,0.35,55.44968288371235,0.3945945945945946,0.41351351351351345
2025-01-31,0.28858024691358025,0.36,-0.3333333333333333,2.4,1,10,20,0.3,48.462010453886265,0.40555555555555556,0.4027777777777778
2025-02-01,0.35885736956952985,0.32272727272727275,-0.2903225806451613,2.2903225806451615,1,11,20,0.35,50.88381238268597,0.35422535211267603,0.3623559539052497
2025-02-02,0.367863321799308,0.3090909090909091,-0.2903225806451613,2.193548387096774,1,11,20,0.3,51.28730866598926,0.3308823529411765,0.3529411764705882
2025-02-03,0.34222059897735585,0.3203463203463203,-0.3125,2.3125,1,11,21,0.3333333333333333,54.24465006536967,0.3462033462033462,0.35872235872235875
2025-02-04,0.3723467565959136,0.30735930735930733,-0.3125,2.21875,1,11,21,0.3333333333333333,64.23666717670365,0.32930918846411805,0.33418693982074277
2025-02-05,0.34529320987654333,0.3116883116883117,-0.3125,2.25,1,11,21,0.2857142857142857,69.14322017281035,0.32936507936507936,0.3308080808080808
2025-02-06,0.35034656584751106,0.2987012987012987,-0.3125,2.15625,1,11,21,0.2857142857142857,64.95708981677842,0.3181504485852311,0.32806324110671936
2025-02-07,0.35508827613568733,0.30735930735930733,-0.3125,2.21875,1,11,21,0.2857142857142857,71.15069709049799,0.3319919517102616,0.33162612035851463
2025-02-08,0.3707204368830078,0.2987012987012987,-0.3125,2.15625,1,11,21,0.2857142857142857,80.87065551199987,0.3112491373360938,0.3122529644268774
2025-02-09,0.37342841058359916,0.31601731601731603,-0.3125,2.28125,1,11,21,0.3333333333333333,76.451495855418,0.3268101761252446,0.3449564134495642
2025-02-10,0.3423472147106542,0.32575757575757575,-0.37142857142857144,2.4571428571428573,1,11,24,0.3333333333333333,79.73710525169712,0.3401162790697675,0.34883720930232565
2025-02-11,0.3546995835812015,0.29818181818181816,-0.3888888888888889,2.2777777777777777,1,11,25,0.32,74.07034374144727,0.31317073170731713,0.3237250554323723
2025-02-12,0.32712379442462663,0.31636363636363635,-0.3888888888888889,2.4166666666666665,1,11,25,0.32,63.65164740445473,0.34436781609195405,0.35005224660397066
2025-02-13,0.31460674157303375,0.3236363636363636,-0.3888888888888889,2.4722222222222223,1,11,25,0.32,58.776161396382115,0.3519101123595506,0.36261491317671096
2025-02-14,0.31998966942148743,0.32,-0.3888888888888889,2.4444444444444446,1,11,25,0.32,54.548520303409326,0.3490909090909091,0.3615702479338844
2025-02-15,0.2866083676268861,0.36,-0.35135135135135137,2.918918918918919,1,12,25,0.33999999999999997,60.316196424225275,0.38888888888888895,0.39814814814814786
2025-02-16,0.27611111111111125,0.36923076923076925,-0.3157894736842105,3.1578947368421053,1,13,25,0.36,54.43606542113564,0.39266666666666666,0.42307692307692296
2025-02-17,0.28343925779823254,0.36,-0.3157894736842105,3.0789473684210527,1,13,25,0.32,68.69533766490872,0.3805128205128205,0.4003944773175541
2025-02-18,0.30180555555555544,0.3418803418803419,-0.35,3,1,13,27,0.3333333333333333,73.46679482461018,0.3604938271604939,0.3743589743589744
2025-02-19,0.3063998360767708,0.3324175824175824,-0.36585365853658536,2.951219512195122,1,13,28,0.32142857142857145,69.04823721609193,0.3456316410861866,0.37190082644628103
2025-02-20,0.3139120095124851,0.31868131868131866,-0.36585365853658536,2.8292682926829267,1,13,28,0.2857142857142857,64.70302334012713,0.33251231527093594,0.363395225464191
2025-02-21,0.32806358633941834,0.29395604395604397,-0.36585365853658536,2.6097560975609757,1,13,28,0.2857142857142857,65.728634695353,0.30340453938584777,0.3501078360891444
2025-02-22,0.34112545951550577,0.28296703296703296,-0.36585365853658536,2.5121951219512195,1,13,28,0.32142857142857145,60.241580053869264,0.2992371705963939,0.3248693054518298
2025-02-23,0.3188443072702332,0.2967032967032967,-0.36585365853658536,2.6341463414634148,1,13,28,0.32142857142857145,62.643314810526554,0.31415343915343924,0.3319088319088319
2025-02-24,0.34652366863905304,0.27586206896551724,-0.38095238095238093,2.4761904761904763,1,13,29,0.27586206896551724,60.010539493379,0.29509283819628646,0.297337278106509
2025-02-25,0.3333333333333334,0.2625994694960212,-0.38095238095238093,2.357142857142857,1,13,29,0.27586206896551724,59.57853071981943,0.2776036224312087,0.28826728826728826
